cardmarket_product_id,source_product_name,source_expansion_name,source_expansion_id,source_category,source_collector_number,source_rarity,source_version,source_metacard_id,source_date_added,normalized_collector_number,normalized_card_name,detected_finish,detected_variant,detected_rarity,is_reverse_holo,is_holo,is_normal,is_promo,is_stamped,language_hint,price_guide_join_count,price_join_status,price_low,price_trend,price_avg1,price_avg7,price_avg30,price_low_holo,price_trend_holo,price_avg1_holo,price_avg7_holo,price_avg30_holo,available_items,source_currency,classification_method,classification_confidence,classification_notes
719569,Horsea [Rain Splash | Sharp Fin],,5328,Pokémon Single,,,,421195,2023-06-20 16:39:05,,Horsea,,,,,,,,,,1,exact_single,0.02,0.12,0.08,0.3,0.14,0.05,1.08,0.69,0.79,1.24,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719570,Seadra [Blinding Ink],,5328,Pokémon Single,,,,421196,2023-06-20 16:39:44,,Seadra,,,,,,,,,,1,exact_single,0.02,0.09,0.2,0.1,0.09,0.03,1.68,0.99,1.92,2.03,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719571,Goldeen [Triple Strike | Sprinkle Water],,5328,Pokémon Single,,,,421197,2023-06-20 16:40:33,,Goldeen,,,,,,,,,,1,exact_single,0.02,0.05,0.05,0.04,0.06,0.08,2.64,0.97,2.77,1.38,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719572,Seaking [Swim Freely | Aqua Horn],,5328,Pokémon Single,,,,421198,2023-06-20 16:41:18,,Seaking,,,,,,,,,,1,exact_single,0.02,0.37,0.05,0.42,0.22,0.05,5.14,1.47,4.83,2.32,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719573,Staryu [Swift],,5328,Pokémon Single,,,,421199,2023-06-20 16:41:57,,Staryu,,,,,,,,,,1,exact_single,0.02,0.06,0.1,0.04,0.07,0.02,0.42,0.5,0.4,0.51,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719574,Starmie [Mysterious Comet | Speed Attack],,5328,Pokémon Single,,,,421200,2023-06-20 16:42:32,,Starmie,,,,,,,,,,1,exact_single,0.02,0.12,0.13,0.11,0.17,0.02,1.91,2.7,1.42,1.64,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719575,Mr. Mime [Mimic Barrier | Psypower],,5328,Pokémon Single,,,,421201,2023-06-20 16:43:29,,Mr. Mime,,,,,,,,,,1,exact_single,0.02,0.44,0.39,0.23,0.31,0.02,2.63,0.93,1.65,1.37,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719576,Scyther [Helpful Slash | Slicing Blade],,5328,Pokémon Single,,,,421202,2023-06-20 16:44:14,,Scyther,,,,,,,,,,1,exact_single,0.02,0.02,0.08,0.06,0.85,0.02,2.7,1.87,2.76,2.62,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719577,Jynx ex [Heart-Stopping Kiss | Icy Wind],,5328,Pokémon Single,,,,421203,2023-06-20 16:45:04,,Jynx ex,,,,,,,,,,1,exact_single,0.03,0.18,0.26,0.3,0.32,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719578,Electabuzz [Electro Combo | Light Punch],,5328,Pokémon Single,,,,421204,2023-06-20 16:45:52,,Electabuzz,,,,,,,,,,1,exact_single,0.02,0.04,0.05,0.05,0.05,0.05,1.74,0.9,0.34,1.5,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719579,Magmar [Live Coal | Flare Combo],,5328,Pokémon Single,,,,421205,2023-06-20 16:46:14,,Magmar,,,,,,,,,,1,exact_single,0.02,0.08,0.18,0.07,0.08,0.03,3.4,0.8,3.05,1.34,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719580,Pinsir [Vise Grip | Reckless Throw],,5328,Pokémon Single,,,,421206,2023-06-20 16:46:52,,Pinsir,,,,,,,,,,1,exact_single,0.02,0.28,0.1,0.05,0.48,0.2,1.26,0.15,1.65,1.54,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719581,Tauros [Gather the Crew | Rage],,5328,Pokémon Single,,,,421207,2023-06-20 16:47:18,,Tauros,,,,,,,,,,1,exact_single,0.02,0.33,0.05,0.06,0.49,0.05,2.48,0.74,1.22,1.45,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719582,Magikarp [Splashy Splash],,5328,Pokémon Single,,,,421208,2023-06-20 16:47:50,,Magikarp,,,,,,,,,,1,exact_single,0.02,0.02,0.15,0.07,1.02,0.2,3.05,0.47,8.89,4.9,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719583,Gyarados [Untamed One | Hyper Beam],,5328,Pokémon Single,,,,421209,2023-06-20 16:48:40,,Gyarados,,,,,,,,,,1,exact_single,0.02,0.35,0.65,0.2,0.32,0.1,3.47,0.69,1.65,4.74,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719584,Lapras [Hop on My Back | Aqua Edge],,5328,Pokémon Single,,,,421210,2023-06-20 16:49:14,,Lapras,,,,,,,,,,1,exact_single,0.02,0.49,0.47,0.25,0.59,0.05,2.85,1.59,2.98,2.18,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719585,Ditto [Transformative Start | Splup],,5328,Pokémon Single,,,,421211,2023-06-20 16:50:01,,Ditto,,,,,,,,,,1,exact_single,0.02,0.02,0.13,0.13,0.49,0.02,2.38,0.99,1.61,1.84,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719586,Eevee [Colorful Friends | Skip],,5328,Pokémon Single,,,,421212,2023-06-20 16:50:46,,Eevee,,,,,,,,,,1,exact_single,0.02,0.37,0.05,0.05,0.74,0.5,4.11,2.5,4.72,5.61,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719587,Vaporeon [Spiral Drain | Fighting Whirlpool],,5328,Pokémon Single,,,,421213,2023-06-20 16:51:18,,Vaporeon,,,,,,,,,,1,exact_single,0.02,0.22,0.18,0.16,0.2,0.02,7.45,0.2,7.3,5.37,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719588,Jolteon [Linear Attack | Fighting Lightning],,5328,Pokémon Single,,,,421214,2023-06-20 16:51:57,,Jolteon,,,,,,,,,,1,exact_single,0.02,0.02,0.25,0.16,0.47,0.02,6.34,1.99,6.2,4.39,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719589,Flareon [Destructive Flame | Fighting Blaze],,5328,Pokémon Single,,,,421215,2023-06-20 16:52:35,,Flareon,,,,,,,,,,1,exact_single,0.02,2.17,0.2,1.14,0.35,0.02,6.03,4.98,4.93,3.5,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719590,Porygon [Conversion 4],,5328,Pokémon Single,,,,421216,2023-06-20 16:53:01,,Porygon,,,,,,,,,,1,exact_single,0.02,0.1,0.05,0.04,0.16,0.18,1.76,2.49,1.98,1.33,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719591,Omanyte [Tentacular Return],,5328,Pokémon Single,,,,421217,2023-06-20 16:54:00,,Omanyte,,,,,,,,,,1,exact_single,0.02,0.11,0.55,0.27,0.16,0.1,2.1,4.6,2.71,2.17,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719592,Omastar [Primordial Tentacles | Aqua Split],,5328,Pokémon Single,,,,421218,2023-06-20 16:54:46,,Omastar,,,,,,,,,,1,exact_single,0.02,0.6,0.09,0.66,0.24,0.02,3.79,1.12,3.79,1.44,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719593,Kabuto [Double Scratch],,5328,Pokémon Single,,,,421219,2023-06-20 16:55:32,,Kabuto,,,,,,,,,,1,exact_single,0.02,0.13,0.08,0.05,0.35,0.1,1.9,0.99,1.75,2.08,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719594,Kabutops [Ancient Way | Draining Blade],,5328,Pokémon Single,,,,421220,2023-06-20 16:56:00,,Kabutops,,,,,,,,,,1,exact_single,0.02,0.34,0.45,0.38,0.19,0.03,2.05,1.17,1.09,1.97,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719595,Aerodactyl [Glide | Devolution Ray],,5328,Pokémon Single,,,,421221,2023-06-20 16:56:46,,Aerodactyl,,,,,,,,,,1,exact_single,0.02,0.51,0.35,0.42,0.37,0.02,4.08,0.99,0.95,3.5,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719596,Snorlax [Voraciousness | Thudding Press],,5328,Pokémon Single,,,,421222,2023-06-20 16:57:30,,Snorlax,,,,,,,,,,1,exact_single,0.02,0.12,0.22,0.12,0.12,0.05,1.2,0.15,2.4,1.65,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719597,Articuno [Ice Float | Blizzard],,5328,Pokémon Single,,,,421223,2023-06-20 16:58:23,,Articuno,,,,,,,,,,1,exact_single,0.02,0.17,0.58,0.97,0.55,0.05,2.42,0.2,2.1,2.81,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719598,Zapdos ex [Voltaic Float | Multishot Lightning],,5328,Pokémon Single,,,,421224,2023-06-20 16:59:06,,Zapdos ex,,,,,,,,,,1,exact_single,0.03,0.39,0.42,0.44,0.42,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719599,Moltres [Flare Float | Blazing Flight],,5328,Pokémon Single,,,,421225,2023-06-20 16:59:51,,Moltres,,,,,,,,,,1,exact_single,0.02,0.15,0.61,0.22,0.2,0.02,2.76,0.94,2.25,2.28,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719600,Dratini [Beat | Draconic Whip],,5328,Pokémon Single,,,,421226,2023-06-20 17:00:22,,Dratini,,,,,,,,,,1,exact_single,0.02,0.66,0.15,1.4,0.5,0.02,5.5,6.97,5.37,3.58,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719601,Dragonair [Beat | Aqua Slash],,5328,Pokémon Single,,,,421227,2023-06-20 17:01:00,,Dragonair,,,,,,,,,,1,exact_single,0.02,0.77,5.03,1.22,1.4,0.25,3.42,1.99,3.27,4.19,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719602,Dragonite [Jet Cruise | Dragon Pulse],,5328,Pokémon Single,,,,421228,2023-06-20 17:01:45,,Dragonite,,,,,,,,,,1,exact_single,0.02,0.02,1.5,0.41,1.08,0.05,8.41,0.35,13.23,6.64,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719603,Mewtwo [Reflective Barrier | Psyslash],,5328,Pokémon Single,,,,421229,2023-06-20 17:02:25,,Mewtwo,,,,,,,,,,1,exact_single,0.02,0.53,0.77,0.55,0.51,0.15,21.24,34.5,23.04,8.14,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719604,Mew ex [Restart | Genome Hacking],,5328,Pokémon Single,,,,421230,2023-06-20 17:03:01,,Mew ex,,,,,,,,,,1,exact_single,0.25,0.96,1.22,1.04,0.96,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719605,Energy Sticker,,5328,Pokémon Single,,,,421231,2023-06-20 17:03:22,,Energy Sticker,,,,,,,,,,1,exact_single,0.02,0.13,0.05,0.05,0.18,0.2,2.37,0.99,2.53,2.12,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719606,Grabber,,5328,Pokémon Single,,,,421232,2023-06-20 17:03:40,,Grabber,,,,,,,,,,1,exact_single,0.02,0.13,1.1,0.28,0.29,0.3,1.73,1.15,1.21,1.61,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719607,Antique Helix Fossil [Helical Swell],,5328,Pokémon Single,,,,421233,2023-06-20 17:04:18,,Antique Helix Fossil,,,,,,,,,,1,exact_single,0.02,0.58,0.3,0.08,0.43,0.39,1.17,0.99,0.77,1.22,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719608,Antique Dome Fossil [Domed Armor],,5328,Pokémon Single,,,,421234,2023-06-20 17:04:52,,Antique Dome Fossil,,,,,,,,,,1,exact_single,0.02,0.06,0.53,0.16,0.12,0.05,3.62,0.99,3.66,2.29,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719609,Antique Old Amber [Amber Protection],,5328,Pokémon Single,,,,421235,2023-06-20 17:05:25,,Antique Old Amber,,,,,,,,,,1,exact_single,0.02,0.15,0.2,0.18,0.09,0.14,1.16,0.72,1.16,0.86,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719610,Protective Goggles,,5328,Pokémon Single,,,,421236,2023-06-20 17:05:41,,Protective Goggles,,,,,,,,,,1,exact_single,0.02,0.02,0.1,0.06,0.12,0.02,1.99,0.33,2.46,1.13,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719611,Big Air Balloon,,5328,Pokémon Single,,,,421237,2023-06-20 17:05:56,,Big Air Balloon,,,,,,,,,,1,exact_single,0.02,0.06,0.15,0.09,0.23,0.02,1.78,3,1.46,1.41,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719612,Rigid Band,,5328,Pokémon Single,,,,421238,2023-06-20 17:06:10,,Rigid Band,,,,,,,,,,1,exact_single,0.02,0.07,0.1,0.04,0.06,0.03,0.83,0.35,1.05,0.78,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719613,Leftovers,,5328,Pokémon Single,,,,215862,2023-06-20 17:06:29,,Leftovers,,,,,,,,,,1,exact_single,0.02,0.1,0.1,0.1,0.11,0.02,1.27,0.15,1.22,0.53,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719614,Erika's Invitation,,5328,Pokémon Single,,,,421239,2023-06-20 17:06:48,,Erika's Invitation,,,,,,,,,,1,exact_single,0.02,1.84,0.3,1.97,0.71,0.02,3.63,0.29,6,4,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719615,Giovanni's Charisma,,5328,Pokémon Single,,,,421240,2023-06-20 17:07:03,,Giovanni's Charisma,,,,,,,,,,1,exact_single,0.02,0.58,0.05,1.59,0.41,0.08,0.52,0.2,0.34,1.75,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719616,Daisy's Help,,5328,Pokémon Single,,,,421241,2023-06-20 17:07:23,,Daisy's Help,,,,,,,,,,1,exact_single,0.02,0.73,0.54,0.73,0.35,0.05,2.34,0.99,1.85,2.35,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719617,Bill's Transfer,,5328,Pokémon Single,,,,421242,2023-06-20 17:07:41,,Bill's Transfer,,,,,,,,,,1,exact_single,0.02,0.09,0.38,0.13,0.07,0.1,2.74,0.99,2.36,1.32,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719618,Cycling Road,,5328,Pokémon Single,,,,421243,2023-06-20 17:07:58,,Cycling Road,,,,,,,,,,1,exact_single,0.02,0.02,0.15,0.09,0.57,0.05,1.34,1.49,1.2,1.37,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719619,Bulbasaur [Leech Seed | 151],,5328,Pokémon Single,,,,421079,2023-06-20 17:10:49,,Bulbasaur,,,,,,,,,,1,exact_single,10.9,21.93,20.03,22.42,21.82,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719620,Ivysaur [Leech Seed | Vine Whip | 151],,5328,Pokémon Single,,,,421081,2023-06-20 17:11:11,,Ivysaur,,,,,,,,,,1,exact_single,8.95,15.43,11.51,14.83,15.78,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719621,Charmander [Blazing Destruction | Steady Firebreathing],,5328,Pokémon Single,,,,421083,2023-06-20 17:11:33,,Charmander,,,,,,,,,,1,exact_single,18,34.92,24.05,30.88,30.18,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719622,Charmeleon [Combustion | Fire Blast],,5328,Pokémon Single,,,,421084,2023-06-20 17:11:52,,Charmeleon,,,,,,,,,,1,exact_single,11.39,22.16,16.75,17.24,19.34,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719623,Squirtle [Withdraw | Skull Bash],,5328,Pokémon Single,,,,421086,2023-06-20 17:12:14,,Squirtle,,,,,,,,,,1,exact_single,18,28.28,22.69,27.22,28.11,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719624,Wartortle [Free Diving | Spinning Attack],,5328,Pokémon Single,,,,421087,2023-06-20 17:12:38,,Wartortle,,,,,,,,,,1,exact_single,9,15.63,12.9,14.56,16.34,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719625,Caterpie [Leaf Munch],,5328,Pokémon Single,,,,421089,2023-06-20 17:13:04,,Caterpie,,,,,,,,,,1,exact_single,4,6.1,8.08,6.07,6.55,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719626,Pikachu [Charge | Pika Punch],,5328,Pokémon Single,,,,421104,2023-06-20 17:13:38,,Pikachu,,,,,,,,,,1,exact_single,23,38.4,29.58,33.95,38.34,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719627,Nidoking [Enthusiastic King | Venom Impact],,5328,Pokémon Single,,,,421113,2023-06-20 17:14:05,,Nidoking,,,,,,,,,,1,exact_single,3.5,7.76,17.03,6.96,6.52,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
