local_printing_id,game,card_name,card_number,local_set_code,set_name,language,local_version,rarity,finish,treatment,canonical_id,canonical_identity,blueprint_id,cardtrader_ids,scryfall_id,stored_cardmarket_id,resolved_cardmarket_id,cardmarket_candidates,cardmarket_product_name,cardmarket_expansion_id,cardmarket_expansion,cardmarket_version,cardmarket_number,cardmarket_language_scope,low,trend,avg1,avg7,avg30,low_alt,trend_alt,avg1_alt,avg7_alt,avg30_alt,cardmarket_metric_used,current_price,current_currency,display_currency,current_source,current_source_product_id,current_confidence,current_timestamp,current_provenance,match_status,match_reason,identity_mismatch,currency_mismatch,metric_mismatch,price_difference,absolute_difference,percentage_difference,ratio,low_difference,low_percentage_difference,low_ratio,low_severity,low_vs_trend_difference,low_vs_trend_percentage,low_vs_trend_ratio,price_severity,primary_cause,secondary_tags,evidence,collection_quantity,collection_current_contribution,collection_cardmarket_contribution,collection_difference
13261,magic,Press the Enemy,516,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,rare,foil,Showcase,126,scryfall_oracle:347a3622-4425-4ba4-821d-ef3d00beb058,,,8a386216-dd1e-4ff9-99d6-b74e8c7cf26f,737723,,737723,Press the Enemy,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,2,3.76,5.99,4.35,3.71,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737723, ""stored_ids"": [737723], ""validated_stored_ids"": [737723]}",,,,
13262,magic,Rangers of Ithilien,517,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,rare,nonfoil,Showcase,195,scryfall_oracle:4d5fd9f0-ecb3-4b91-ae55-f02336d7cf37,,,111f2a10-abc5-4bad-9452-99f8beb2d027,737725,,737725,Rangers of Ithilien,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.2,0.89,0.9,1.01,0.75,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737725, ""stored_ids"": [737725], ""validated_stored_ids"": [737725]}",,,,
13263,magic,Rangers of Ithilien,517,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,rare,foil,Showcase,195,scryfall_oracle:4d5fd9f0-ecb3-4b91-ae55-f02336d7cf37,,,111f2a10-abc5-4bad-9452-99f8beb2d027,737725,,737725,Rangers of Ithilien,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.2,0.89,0.9,1.01,0.75,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737725, ""stored_ids"": [737725], ""validated_stored_ids"": [737725]}",,,,
13264,magic,Saruman the White,518,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,nonfoil,Showcase,352,scryfall_oracle:8ba24644-8dff-4f1e-a96a-7361baf46b5a,,,64a5787a-fc14-4758-8dea-828cd22daa04,737728,,737728,Saruman the White,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.04,0.39,0.29,0.3,0.26,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737728, ""stored_ids"": [737728], ""validated_stored_ids"": [737728]}",,,,
13265,magic,Saruman the White,518,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,foil,Showcase,352,scryfall_oracle:8ba24644-8dff-4f1e-a96a-7361baf46b5a,,,64a5787a-fc14-4758-8dea-828cd22daa04,737728,,737728,Saruman the White,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.04,0.39,0.29,0.3,0.26,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737728, ""stored_ids"": [737728], ""validated_stored_ids"": [737728]}",,,,
13266,magic,Saruman's Trickery,519,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,nonfoil,Showcase,68,scryfall_oracle:1b415806-a3e3-4d87-b4c1-ccd11a8ee589,,,1989b9b6-b482-4a86-b7d4-ef1926ecbe13,737732,,737732,Saruman's Trickery,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.15,0.68,0.68,0.44,0.44,0.15,0.45,0.45,0.65,0.62,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737732, ""stored_ids"": [737732], ""validated_stored_ids"": [737732]}",,,,
13267,magic,Saruman's Trickery,519,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,foil,Showcase,68,scryfall_oracle:1b415806-a3e3-4d87-b4c1-ccd11a8ee589,,,1989b9b6-b482-4a86-b7d4-ef1926ecbe13,737732,,737732,Saruman's Trickery,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.15,0.68,0.68,0.44,0.44,0.15,0.45,0.45,0.65,0.62,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737732, ""stored_ids"": [737732], ""validated_stored_ids"": [737732]}",,,,
13268,magic,Scroll of Isildur,520,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,rare,nonfoil,Showcase,436,scryfall_oracle:aa9a45a5-0250-465b-962e-f2d45dea26f9,,,508be31c-f977-40c2-b14d-52f869cd5a10,737733,,737733,Scroll of Isildur,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,4,5.82,5.46,5.92,5.67,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737733, ""stored_ids"": [737733], ""validated_stored_ids"": [737733]}",,,,
13269,magic,Scroll of Isildur,520,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,rare,foil,Showcase,436,scryfall_oracle:aa9a45a5-0250-465b-962e-f2d45dea26f9,,,508be31c-f977-40c2-b14d-52f869cd5a10,737733,,737733,Scroll of Isildur,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,4,5.82,5.46,5.92,5.67,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737733, ""stored_ids"": [737733], ""validated_stored_ids"": [737733]}",,,,
13270,magic,Soothing of Sméagol,521,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,132,scryfall_oracle:35a17b42-9d3f-49ef-8218-2780c5ef5f08,,,9bf6c444-abf1-4820-be02-7ab83788121d,737736,,737736,Soothing of Sméagol,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.19,0.43,0.28,0.38,0.38,0.19,1.13,0.29,1.01,0.86,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737736, ""stored_ids"": [737736], ""validated_stored_ids"": [737736]}",,,,
13271,magic,Soothing of Sméagol,521,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,132,scryfall_oracle:35a17b42-9d3f-49ef-8218-2780c5ef5f08,,,9bf6c444-abf1-4820-be02-7ab83788121d,737736,,737736,Soothing of Sméagol,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.19,0.43,0.28,0.38,0.38,0.19,1.13,0.29,1.01,0.86,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737736, ""stored_ids"": [737736], ""validated_stored_ids"": [737736]}",,,,
13272,magic,Stern Scolding,522,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,nonfoil,Showcase,144,scryfall_oracle:3bc8a406-3ae7-4f56-a33c-b4a2c115b917,,,766d656d-59fd-4e63-85a6-db8c72672004,737737,,737737,Stern Scolding,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,1.98,2.43,3.99,2.82,2.75,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737737, ""stored_ids"": [737737], ""validated_stored_ids"": [737737]}",,,,
13273,magic,Stern Scolding,522,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,foil,Showcase,144,scryfall_oracle:3bc8a406-3ae7-4f56-a33c-b4a2c115b917,,,766d656d-59fd-4e63-85a6-db8c72672004,737737,,737737,Stern Scolding,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,1.98,2.43,3.99,2.82,2.75,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737737, ""stored_ids"": [737737], ""validated_stored_ids"": [737737]}",,,,
13274,magic,Storm of Saruman,523,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,mythic,nonfoil,Showcase,532,scryfall_oracle:cf5f4860-e805-46a3-9352-a2c583e33403,,,b51ab285-3f39-4223-b953-4219f4429270,737740,,737740,Storm of Saruman,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,15.5,0,,,,15.5,17.57,15.99,16.67,16.72,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737740, ""stored_ids"": [737740], ""validated_stored_ids"": [737740]}",,,,
13275,magic,Storm of Saruman,523,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,mythic,foil,Showcase,532,scryfall_oracle:cf5f4860-e805-46a3-9352-a2c583e33403,,,b51ab285-3f39-4223-b953-4219f4429270,737740,,737740,Storm of Saruman,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,15.5,0,,,,15.5,17.57,15.99,16.67,16.72,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737740, ""stored_ids"": [737740], ""validated_stored_ids"": [737740]}",,,,
13276,magic,Surrounded by Orcs,524,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,253,scryfall_oracle:65c5e120-7a3d-475f-9bb2-8ddb5062e4ba,,,aeacbeae-b9cd-4622-b686-cfa85e184e12,737741,,737741,Surrounded by Orcs,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.19,0.15,0.14,0.22,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737741, ""stored_ids"": [737741], ""validated_stored_ids"": [737741]}",,,,
13277,magic,Surrounded by Orcs,524,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,253,scryfall_oracle:65c5e120-7a3d-475f-9bb2-8ddb5062e4ba,,,aeacbeae-b9cd-4622-b686-cfa85e184e12,737741,,737741,Surrounded by Orcs,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.19,0.15,0.14,0.22,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737741, ""stored_ids"": [737741], ""validated_stored_ids"": [737741]}",,,,
13278,magic,Treason of Isengard,525,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,453,scryfall_oracle:b04ef0bd-5e96-45d4-afa8-1f3bc8544e1a,,,8072a918-3f1a-42e1-8971-fd20ce6710de,737743,,737743,Treason of Isengard,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.22,0.2,0.25,0.23,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737743, ""stored_ids"": [737743], ""validated_stored_ids"": [737743]}",,,,
13279,magic,Treason of Isengard,525,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,453,scryfall_oracle:b04ef0bd-5e96-45d4-afa8-1f3bc8544e1a,,,8072a918-3f1a-42e1-8971-fd20ce6710de,737743,,737743,Treason of Isengard,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.22,0.2,0.25,0.23,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737743, ""stored_ids"": [737743], ""validated_stored_ids"": [737743]}",,,,
13280,magic,The Watcher in the Water,526,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,mythic,nonfoil,Showcase,433,scryfall_oracle:a9ddb3dc-f289-46a1-af17-3a8523a26b0d,,,ce755131-7476-4c0a-83b9-4377d43f6a4c,737745,,737745,The Watcher in the Water,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,11.9,11.06,11,11.23,11.63,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737745, ""stored_ids"": [737745], ""validated_stored_ids"": [737745]}",,,,
13281,magic,The Watcher in the Water,526,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,mythic,foil,Showcase,433,scryfall_oracle:a9ddb3dc-f289-46a1-af17-3a8523a26b0d,,,ce755131-7476-4c0a-83b9-4377d43f6a4c,737745,,737745,The Watcher in the Water,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,11.9,11.06,11,11.23,11.63,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737745, ""stored_ids"": [737745], ""validated_stored_ids"": [737745]}",,,,
13282,magic,Willow-Wind,527,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,599,scryfall_oracle:ee3fd92c-48e0-4651-aeda-7eb2c75acbb0,,,12993275-289e-4346-a6d6-fde44f545d73,737747,,737747,Willow-Wind,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.13,0.15,0.12,0.12,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737747, ""stored_ids"": [737747], ""validated_stored_ids"": [737747]}",,,,
13283,magic,Willow-Wind,527,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,599,scryfall_oracle:ee3fd92c-48e0-4651-aeda-7eb2c75acbb0,,,12993275-289e-4346-a6d6-fde44f545d73,737747,,737747,Willow-Wind,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.13,0.15,0.12,0.12,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737747, ""stored_ids"": [737747], ""validated_stored_ids"": [737747]}",,,,
13284,magic,Bitter Downfall,528,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,nonfoil,Showcase,65,scryfall_oracle:19c22e08-29b6-4b3d-bf6e-28a5add620bb,,,f17fb28d-7751-461f-9c5b-0e3da9dd749d,737750,,737750,Bitter Downfall,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.1,0,,,,0.1,0.32,0.5,0.34,0.31,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737750, ""stored_ids"": [737750], ""validated_stored_ids"": [737750]}",,,,
13285,magic,Bitter Downfall,528,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,foil,Showcase,65,scryfall_oracle:19c22e08-29b6-4b3d-bf6e-28a5add620bb,,,f17fb28d-7751-461f-9c5b-0e3da9dd749d,737750,,737750,Bitter Downfall,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.1,0,,,,0.1,0.32,0.5,0.34,0.31,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737750, ""stored_ids"": [737750], ""validated_stored_ids"": [737750]}",,,,
13286,magic,The Black Breath,529,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,496,scryfall_oracle:c0afbb32-dc50-436a-bd24-2990c103a4f8,,,f0138659-54e8-4b42-8888-2a46e7299671,737751,,737751,The Black Breath,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.15,0.25,0.16,0.17,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737751, ""stored_ids"": [737751], ""validated_stored_ids"": [737751]}",,,,
13287,magic,The Black Breath,529,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,496,scryfall_oracle:c0afbb32-dc50-436a-bd24-2990c103a4f8,,,f0138659-54e8-4b42-8888-2a46e7299671,737751,,737751,The Black Breath,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.15,0.25,0.16,0.17,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737751, ""stored_ids"": [737751], ""validated_stored_ids"": [737751]}",,,,
13288,magic,Call of the Ring,530,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,rare,nonfoil,Showcase,409,scryfall_oracle:9fcb920c-b8d7-4a79-a335-f63050182cca,,,cd9500e1-3e74-4de9-a2c8-22d6cbb01cdc,737755,,737755,Call of the Ring,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,16.14,0,,,,16.14,18.51,17.8,17.31,15.82,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737755, ""stored_ids"": [737755], ""validated_stored_ids"": [737755]}",,,,
13289,magic,Call of the Ring,530,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,rare,foil,Showcase,409,scryfall_oracle:9fcb920c-b8d7-4a79-a335-f63050182cca,,,cd9500e1-3e74-4de9-a2c8-22d6cbb01cdc,737755,,737755,Call of the Ring,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,16.14,0,,,,16.14,18.51,17.8,17.31,15.82,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737755, ""stored_ids"": [737755], ""validated_stored_ids"": [737755]}",,,,
13290,magic,Cirith Ungol Patrol,531,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,514,scryfall_oracle:c9610d33-4cef-4171-bbf4-48d720492d55,,,e074e0a7-1411-47ea-a71c-3493cb16bcdc,737756,,737756,Cirith Ungol Patrol,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.15,0.15,0.19,0.16,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737756, ""stored_ids"": [737756], ""validated_stored_ids"": [737756]}",,,,
13291,magic,Cirith Ungol Patrol,531,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,514,scryfall_oracle:c9610d33-4cef-4171-bbf4-48d720492d55,,,e074e0a7-1411-47ea-a71c-3493cb16bcdc,737756,,737756,Cirith Ungol Patrol,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.15,0.15,0.19,0.16,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737756, ""stored_ids"": [737756], ""validated_stored_ids"": [737756]}",,,,
13292,magic,Claim the Precious,532,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,347,scryfall_oracle:8b0a0991-2327-45ea-b47f-c31db367fa1d,,,e05359ad-f4f7-40cb-a873-a4260ca63f79,737758,,737758,Claim the Precious,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.15,0.92,1.11,0.69,0.82,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737758, ""stored_ids"": [737758], ""validated_stored_ids"": [737758]}",,,,
13293,magic,Claim the Precious,532,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,347,scryfall_oracle:8b0a0991-2327-45ea-b47f-c31db367fa1d,,,e05359ad-f4f7-40cb-a873-a4260ca63f79,737758,,737758,Claim the Precious,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.15,0.92,1.11,0.69,0.82,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737758, ""stored_ids"": [737758], ""validated_stored_ids"": [737758]}",,,,
