card_id,collector_number,card_name,finish,rarity,cardmarket_direct_low_available,cardmarket_external_reverse_low_available,pokemon_tcg_api_tcgplayer_exact_finish_available,tcgdex_tcgplayer_exact_finish_available,tcgplayer_exact_finish_available,recommended_source,pricing_confidence,notes
25384,113,Chansey,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25385,114,Tangela,normal,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25386,114,Tangela,reverse_holo,Common,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25387,115,Kangaskhan ex,holo,Double rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25388,116,Horsea,normal,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25389,116,Horsea,reverse_holo,Common,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25390,117,Seadra,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25391,117,Seadra,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25392,118,Goldeen,normal,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25393,118,Goldeen,reverse_holo,Common,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25394,119,Seaking,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25395,119,Seaking,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25396,120,Staryu,normal,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25397,120,Staryu,reverse_holo,Common,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25398,121,Starmie,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25399,121,Starmie,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25400,122,Mr. Mime,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25401,122,Mr. Mime,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25402,123,Scyther,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25403,123,Scyther,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25404,124,Jynx ex,holo,Double rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25405,125,Electabuzz,normal,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25406,125,Electabuzz,reverse_holo,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25407,126,Magmar,normal,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25408,126,Magmar,reverse_holo,Common,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25409,127,Pinsir,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25410,127,Pinsir,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25411,128,Tauros,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25412,128,Tauros,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25413,129,Magikarp,normal,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25414,129,Magikarp,reverse_holo,Common,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25415,130,Gyarados,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25416,130,Gyarados,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25417,131,Lapras,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25418,131,Lapras,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25419,132,Ditto,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25420,132,Ditto,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25421,133,Eevee,normal,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25422,133,Eevee,reverse_holo,Common,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25423,134,Vaporeon,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25424,134,Vaporeon,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25425,135,Jolteon,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25426,135,Jolteon,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25427,136,Flareon,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25428,136,Flareon,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25429,137,Porygon,normal,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25430,137,Porygon,reverse_holo,Common,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25431,138,Omanyte,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25432,138,Omanyte,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25433,139,Omastar,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25434,139,Omastar,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25435,140,Kabuto,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25436,140,Kabuto,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25437,141,Kabutops,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25438,141,Kabutops,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25439,142,Aerodactyl,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25440,142,Aerodactyl,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25441,143,Snorlax,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25442,143,Snorlax,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25443,144,Articuno,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25444,144,Articuno,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25445,145,Zapdos ex,holo,Double rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25446,146,Moltres,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25447,146,Moltres,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25448,147,Dratini,normal,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25449,147,Dratini,reverse_holo,Common,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25450,148,Dragonair,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25451,148,Dragonair,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25452,149,Dragonite,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25453,149,Dragonite,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25454,150,Mewtwo,holo,Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25455,150,Mewtwo,reverse_holo,Rare,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25456,151,Mew ex,holo,Double rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25457,152,Antique Dome Fossil,normal,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25458,152,Antique Dome Fossil,reverse_holo,Common,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25459,153,Antique Helix Fossil,normal,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25460,153,Antique Helix Fossil,reverse_holo,Common,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25461,154,Antique Old Amber,normal,Common,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25462,154,Antique Old Amber,reverse_holo,Common,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25463,155,Big Air Balloon,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25464,155,Big Air Balloon,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25465,156,Bill’s Transfer,normal,Uncommon,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25466,156,Bill’s Transfer,reverse_holo,Uncommon,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25467,157,Cycling Road,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25468,157,Cycling Road,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25469,158,Daisy’s Help,normal,Uncommon,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25470,158,Daisy’s Help,reverse_holo,Uncommon,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25471,159,Energy Sticker,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25472,159,Energy Sticker,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25473,160,Erika’s Invitation,normal,Uncommon,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25474,160,Erika’s Invitation,reverse_holo,Uncommon,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25475,161,Giovanni’s Charisma,normal,Uncommon,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25476,161,Giovanni’s Charisma,reverse_holo,Uncommon,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25477,162,Grabber,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25478,162,Grabber,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25479,163,Leftovers,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25480,163,Leftovers,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25481,164,Protective Goggles,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25482,164,Protective Goggles,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25483,165,Rigid Band,normal,Uncommon,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25484,165,Rigid Band,reverse_holo,Uncommon,False,True,True,True,True,cardmarket_derived_external_reverse_low,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. reverseHoloLow is Cardmarket-derived through Pokémon TCG API; not imported and not yet adopted as dashboard primary. TCGplayer value is USD secondary reference only; never converted to EUR.
25485,166,Bulbasaur,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25486,167,Ivysaur,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25487,168,Charmander,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25488,169,Charmeleon,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25489,170,Squirtle,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25490,171,Wartortle,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25491,172,Caterpie,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25492,173,Pikachu,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25493,174,Nidoking,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25494,175,Psyduck,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25495,176,Poliwhirl,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25496,177,Machoke,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
